relative_path,label,speaker_id,scenario,split,system_id,attack_id,env_id,snr_type,snr_level,key
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021539.flac,1,PA_0094,PA,train,,CC,acc,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021540.flac,1,PA_0094,PA,train,,CC,acc,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021541.flac,1,PA_0094,PA,train,,CC,acc,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021542.flac,1,PA_0094,PA,train,,CC,acc,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021543.flac,1,PA_0094,PA,train,,CC,acc,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021544.flac,1,PA_0095,PA,train,,CC,acc,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021545.flac,1,PA_0095,PA,train,,CC,acc,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021546.flac,1,PA_0095,PA,train,,CC,acc,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021547.flac,1,PA_0095,PA,train,,CC,acc,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021548.flac,1,PA_0095,PA,train,,CC,acc,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021549.flac,1,PA_0095,PA,train,,CC,acc,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021550.flac,1,PA_0095,PA,train,,CC,acc,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021551.flac,1,PA_0095,PA,train,,CC,acc,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021552.flac,1,PA_0095,PA,train,,CC,acc,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021553.flac,1,PA_0095,PA,train,,CC,acc,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021554.flac,1,PA_0095,PA,train,,CC,acc,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021555.flac,1,PA_0095,PA,train,,CC,acc,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021556.flac,1,PA_0095,PA,train,,CC,acc,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021557.flac,1,PA_0095,PA,train,,CC,acc,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021558.flac,1,PA_0096,PA,train,,CC,acc,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021559.flac,1,PA_0096,PA,train,,CC,acc,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021560.flac,1,PA_0096,PA,train,,CC,acc,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021561.flac,1,PA_0096,PA,train,,CC,acc,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021562.flac,1,PA_0096,PA,train,,CC,acc,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021563.flac,1,PA_0096,PA,train,,CC,acc,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021564.flac,1,PA_0096,PA,train,,CC,acc,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021565.flac,1,PA_0096,PA,train,,CC,acc,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021566.flac,1,PA_0096,PA,train,,CC,acc,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021567.flac,1,PA_0096,PA,train,,CC,acc,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021568.flac,1,PA_0096,PA,train,,CC,acc,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021569.flac,1,PA_0096,PA,train,,CC,acc,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021570.flac,1,PA_0096,PA,train,,CC,acc,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021571.flac,1,PA_0096,PA,train,,CC,acc,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021572.flac,1,PA_0096,PA,train,,CC,acc,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021573.flac,1,PA_0097,PA,train,,CC,acc,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021574.flac,1,PA_0097,PA,train,,CC,acc,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021575.flac,1,PA_0097,PA,train,,CC,acc,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021576.flac,1,PA_0097,PA,train,,CC,acc,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021577.flac,1,PA_0097,PA,train,,CC,acc,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021578.flac,1,PA_0097,PA,train,,CC,acc,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021579.flac,1,PA_0097,PA,train,,CC,acc,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021580.flac,1,PA_0097,PA,train,,CC,acc,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021581.flac,1,PA_0097,PA,train,,CC,acc,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021582.flac,1,PA_0097,PA,train,,CC,acc,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021583.flac,1,PA_0097,PA,train,,CC,acc,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021584.flac,1,PA_0097,PA,train,,CC,acc,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021585.flac,1,PA_0097,PA,train,,CC,acc,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021586.flac,1,PA_0098,PA,train,,CC,acc,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021587.flac,1,PA_0098,PA,train,,CC,acc,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021588.flac,1,PA_0098,PA,train,,CC,acc,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021589.flac,1,PA_0098,PA,train,,CC,acc,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021590.flac,1,PA_0098,PA,train,,CC,acc,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021591.flac,1,PA_0098,PA,train,,CC,acc,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021592.flac,1,PA_0098,PA,train,,CC,acc,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021593.flac,1,PA_0098,PA,train,,CC,acc,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021594.flac,1,PA_0098,PA,train,,CC,acc,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021595.flac,1,PA_0098,PA,train,,CC,acc,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021596.flac,1,PA_0098,PA,train,,CC,acc,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021597.flac,1,PA_0098,PA,train,,CC,acc,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021598.flac,1,PA_0098,PA,train,,CC,acc,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021599.flac,1,PA_0098,PA,train,,CC,acc,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021600.flac,1,PA_0098,PA,train,,CC,acc,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021601.flac,1,PA_0079,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021602.flac,1,PA_0079,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021603.flac,1,PA_0079,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021604.flac,1,PA_0079,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021605.flac,1,PA_0079,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021606.flac,1,PA_0079,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021607.flac,1,PA_0079,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021608.flac,1,PA_0079,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021609.flac,1,PA_0079,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021610.flac,1,PA_0079,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021611.flac,1,PA_0079,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021612.flac,1,PA_0079,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021613.flac,1,PA_0079,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021614.flac,1,PA_0079,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021615.flac,1,PA_0079,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021616.flac,1,PA_0079,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021617.flac,1,PA_0079,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021618.flac,1,PA_0079,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021619.flac,1,PA_0079,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021620.flac,1,PA_0079,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021621.flac,1,PA_0079,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021622.flac,1,PA_0080,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021623.flac,1,PA_0080,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021624.flac,1,PA_0080,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021625.flac,1,PA_0080,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021626.flac,1,PA_0080,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021627.flac,1,PA_0080,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021628.flac,1,PA_0080,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021629.flac,1,PA_0080,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021630.flac,1,PA_0080,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021631.flac,1,PA_0080,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021632.flac,1,PA_0080,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021633.flac,1,PA_0080,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021634.flac,1,PA_0080,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021635.flac,1,PA_0080,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021636.flac,1,PA_0080,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021637.flac,1,PA_0080,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021638.flac,1,PA_0080,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021639.flac,1,PA_0080,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021640.flac,1,PA_0080,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021641.flac,1,PA_0080,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021642.flac,1,PA_0080,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021643.flac,1,PA_0080,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021644.flac,1,PA_0080,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021645.flac,1,PA_0081,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021646.flac,1,PA_0081,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021647.flac,1,PA_0081,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021648.flac,1,PA_0081,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021649.flac,1,PA_0081,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021650.flac,1,PA_0081,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021651.flac,1,PA_0081,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021652.flac,1,PA_0081,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021653.flac,1,PA_0081,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021654.flac,1,PA_0081,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021655.flac,1,PA_0081,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021656.flac,1,PA_0081,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021657.flac,1,PA_0081,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021658.flac,1,PA_0081,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021659.flac,1,PA_0081,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021660.flac,1,PA_0081,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021661.flac,1,PA_0081,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021662.flac,1,PA_0081,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021663.flac,1,PA_0081,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021664.flac,1,PA_0081,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021665.flac,1,PA_0081,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021666.flac,1,PA_0082,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021667.flac,1,PA_0082,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021668.flac,1,PA_0082,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021669.flac,1,PA_0082,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021670.flac,1,PA_0082,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021671.flac,1,PA_0082,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021672.flac,1,PA_0082,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021673.flac,1,PA_0082,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021674.flac,1,PA_0082,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021675.flac,1,PA_0082,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021676.flac,1,PA_0082,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021677.flac,1,PA_0082,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021678.flac,1,PA_0082,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021679.flac,1,PA_0082,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021680.flac,1,PA_0082,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021681.flac,1,PA_0082,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021682.flac,1,PA_0082,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021683.flac,1,PA_0082,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021684.flac,1,PA_0082,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021685.flac,1,PA_0082,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021686.flac,1,PA_0082,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021687.flac,1,PA_0083,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021688.flac,1,PA_0083,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021689.flac,1,PA_0083,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021690.flac,1,PA_0083,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021691.flac,1,PA_0083,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021692.flac,1,PA_0083,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021693.flac,1,PA_0083,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021694.flac,1,PA_0083,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021695.flac,1,PA_0083,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021696.flac,1,PA_0083,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021697.flac,1,PA_0083,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021698.flac,1,PA_0083,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021699.flac,1,PA_0083,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021700.flac,1,PA_0083,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021701.flac,1,PA_0083,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021702.flac,1,PA_0083,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021703.flac,1,PA_0083,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021704.flac,1,PA_0083,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021705.flac,1,PA_0083,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021706.flac,1,PA_0083,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021707.flac,1,PA_0083,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021708.flac,1,PA_0084,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021709.flac,1,PA_0084,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021710.flac,1,PA_0084,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021711.flac,1,PA_0084,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021712.flac,1,PA_0084,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021713.flac,1,PA_0084,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021714.flac,1,PA_0084,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021715.flac,1,PA_0084,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021716.flac,1,PA_0084,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021717.flac,1,PA_0084,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021718.flac,1,PA_0084,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021719.flac,1,PA_0084,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021720.flac,1,PA_0084,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021721.flac,1,PA_0084,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021722.flac,1,PA_0084,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021723.flac,1,PA_0084,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021724.flac,1,PA_0084,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021725.flac,1,PA_0084,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021726.flac,1,PA_0084,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021727.flac,1,PA_0084,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021728.flac,1,PA_0084,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021729.flac,1,PA_0085,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021730.flac,1,PA_0085,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021731.flac,1,PA_0085,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021732.flac,1,PA_0085,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021733.flac,1,PA_0085,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021734.flac,1,PA_0085,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021735.flac,1,PA_0085,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021736.flac,1,PA_0085,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021737.flac,1,PA_0085,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021738.flac,1,PA_0085,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021739.flac,1,PA_0085,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021740.flac,1,PA_0085,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021741.flac,1,PA_0085,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021742.flac,1,PA_0085,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021743.flac,1,PA_0085,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021744.flac,1,PA_0085,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021745.flac,1,PA_0085,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021746.flac,1,PA_0085,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021747.flac,1,PA_0085,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021748.flac,1,PA_0085,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021749.flac,1,PA_0085,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021750.flac,1,PA_0085,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021751.flac,1,PA_0085,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021752.flac,1,PA_0086,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021753.flac,1,PA_0086,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021754.flac,1,PA_0086,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021755.flac,1,PA_0086,PA,train,,AA,baa,none,clean,spoof
PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021756.flac,1,PA_0086,PA,train,,AA,baa,none,clean,spoof
